artistid|artist|songname|releasename|workid|recordingid|release_group|releasedate|label_cnt|country_cnt|rating
303|The Beatles|Money (That’s What I Want)|The Capitol Albums, Vol. 1|286228|3090664|281543|2004-11-16|1|1|0
303|The Beatles|Money (That’s What I Want)|The Capitol Albums, Vol. 1|286228|3090675|281543|2004-11-16|1|1|0
303|The Beatles|Mr. Moonlight|The Capitol Albums, Vol. 1|9299926|702944|281543|2004-11-16|1|1|0
303|The Beatles|Mr. Moonlight|The Capitol Albums, Vol. 1|9299926|14523243|281543|2004-11-16|1|1|0
303|The Beatles|No Reply|The Capitol Albums, Vol. 1|368495|2710474|281543|2004-11-16|1|1|0
303|The Beatles|No Reply|The Capitol Albums, Vol. 1|368495|14523238|281543|2004-11-16|1|1|0
303|The Beatles|Not a Second Time|The Capitol Albums, Vol. 1|286227|3090590|281543|2004-11-16|1|1|0
303|The Beatles|Not a Second Time|The Capitol Albums, Vol. 1|286227|3090602|281543|2004-11-16|1|1|0
303|The Beatles|Please Mr. Postman|The Capitol Albums, Vol. 1|6563829|3090679|281543|2004-11-16|1|1|0
303|The Beatles|Please Mr. Postman|The Capitol Albums, Vol. 1|6563829|17568942|281543|2004-11-16|1|1|0
303|The Beatles|Rock and Roll Music|The Capitol Albums, Vol. 1|5506905|368498|281543|2004-11-16|1|1|0
303|The Beatles|Rock and Roll Music|The Capitol Albums, Vol. 1|5506905|14523241|281543|2004-11-16|2|2|0
303|The Beatles|Roll Over Beethoven|The Capitol Albums, Vol. 1|8322242|3090671|281543|2004-11-16|1|1|0
303|The Beatles|Roll Over Beethoven|The Capitol Albums, Vol. 1|8322242|17570095|281543|2004-11-16|1|1|0
303|The Beatles|She Loves You|The Capitol Albums, Vol. 1|5682002|10506875|281543|2004-11-16|2|2|0
303|The Beatles|Slow Down|The Capitol Albums, Vol. 1|6186936|337068|281543|2004-11-16|1|1|0
303|The Beatles|Slow Down|The Capitol Albums, Vol. 1|6186936|14214066|281543|2004-11-16|1|1|0
303|The Beatles|Things We Said Today|The Capitol Albums, Vol. 1|7295146|10141072|281543|2004-11-16|1|1|80
303|The Beatles|Things We Said Today|The Capitol Albums, Vol. 1|7295146|14523318|281543|2004-11-16|1|1|0
303|The Beatles|This Boy|The Capitol Albums, Vol. 1|8473675|3090593|281543|2004-11-16|2|2|0
303|The Beatles|Till There Was You|The Capitol Albums, Vol. 1|286220|3090587|281543|2004-11-16|1|1|0
303|The Beatles|Till There Was You|The Capitol Albums, Vol. 1|286220|3090599|281543|2004-11-16|1|1|0
303|The Beatles|You Can’t Do That|The Capitol Albums, Vol. 1|194160|1664140|281543|2004-11-16|1|1|0
303|The Beatles|You Can’t Do That|The Capitol Albums, Vol. 1|194160|3090676|281543|2004-11-16|1|1|0
303|The Beatles|You’ve Really Got a Hold on Me|The Capitol Albums, Vol. 1|7906560|3090673|281543|2004-11-16|1|1|0
303|The Beatles|You’ve Really Got a Hold on Me|The Capitol Albums, Vol. 1|7906560|17568501|281543|2004-11-16|1|1|0
303|The Beatles|A Day in the Life|Love|8018704|6397803|566024|2006-11-17|25|25|80
303|The Beatles|All You Need Is Love|Love|6798|6397806|566024|2006-11-17|25|25|80
303|The Beatles|Back in the U.S.S.R.|Love|159792|6397801|566024|2006-11-17|25|25|80
303|The Beatles|Because|Love|304817|6397781|566024|2006-11-17|25|25|80
303|The Beatles|Being for the Benefit of Mr Kite! / I Want You (She’s So Heavy) / Helter Skelter (Love version)|Love|12890670|6397790|566024|2006-11-17|25|25|80
303|The Beatles|Blackbird / Yesterday (Love version)|Love|12434037|6397792|566024|2006-11-17|25|25|80
303|The Beatles|Come Together / Dear Prudence / Cry Baby Cry (Love version)|Love|12890677|6397799|566024|2006-11-17|25|25|80
303|The Beatles|Drive My Car|Love|613806|6397787|566024|2006-11-17|25|25|80
303|The Beatles|Eleanor Rigby / Julia (Love version)|Love|12890666|6397784|566024|2006-11-17|25|25|80
303|The Beatles|Get Back (Love version)|Love|12890662|6397782|566024|2006-11-17|25|25|80
303|The Beatles|Glass Onion|Love|159794|6397783|566024|2006-11-17|25|25|80
303|The Beatles|Gnik Nus (Love version)|Love|12890668|6397788|566024|2006-11-17|25|25|80
303|The Beatles|Help!|Love|6267351|6397791|566024|2006-11-17|25|25|80
303|The Beatles|Here Comes the Sun / The Inner Light (Love version)|Love|12890676|6397798|566024|2006-11-17|25|25|80
303|The Beatles|Hey Jude|Love|155973|6397804|566024|2006-11-17|25|25|80
303|The Beatles|I Am the Walrus|Love|155968|6397785|566024|2006-11-17|25|25|80
303|The Beatles|I Want to Hold Your Hand|Love|7945955|6397786|566024|2006-11-17|25|25|80
303|The Beatles|Lady Madonna|Love|5681695|6397797|566024|2006-11-17|25|25|80
303|The Beatles|Lucy in the Sky With Diamonds (Love version)|Love|12890674|6397795|566024|2006-11-17|25|25|80
303|The Beatles|Octopus’s Garden (Love version)|Love|12890675|6397796|566024|2006-11-17|25|25|80
303|The Beatles|Revolution|Love|155974|6397800|566024|2006-11-17|25|25|80
303|The Beatles|Sgt. Pepper’s Lonely Hearts Club Band (reprise)|Love|182543|6397805|566024|2006-11-17|25|25|80
303|The Beatles|Something / Blue Jay Way (Love version)|Love|12890669|6397789|566024|2006-11-17|25|25|80
303|The Beatles|Strawberry Fields Forever (Love version)|Love|12890671|6397793|566024|2006-11-17|25|25|80
303|The Beatles|What You’re Doing|Love|368507|6397787|566024|2006-11-17|25|25|80
303|The Beatles|While My Guitar Gently Weeps (Love version)|Love|12890678|6397802|566024|2006-11-17|25|25|80
303|The Beatles|Within You Without You / Tomorrow Never Knows (Love version)|Love|12890673|6397794|566024|2006-11-17|25|25|80
303|The Beatles|A Taste of Honey|The Capitol Albums, Vol. 2|295302|5690724|503532|2006-4-11|1|1|0
303|The Beatles|A Taste of Honey|The Capitol Albums, Vol. 2|295302|17539686|503532|2006-4-11|1|1|0
303|The Beatles|Anna (Go to Him)|The Capitol Albums, Vol. 2|8285324|5690706|503532|2006-4-11|1|1|0
303|The Beatles|Anna (Go to Him)|The Capitol Albums, Vol. 2|8285324|5690717|503532|2006-4-11|1|1|0
303|The Beatles|Another Girl|The Capitol Albums, Vol. 2|674755|674755|503532|2006-4-11|1|1|0
303|The Beatles|Another Girl|The Capitol Albums, Vol. 2|674755|6072468|503532|2006-4-11|1|1|0
303|The Beatles|Ask Me Why|The Capitol Albums, Vol. 2|295296|5690720|503532|2006-4-11|1|1|0
303|The Beatles|Ask Me Why|The Capitol Albums, Vol. 2|295296|17539252|503532|2006-4-11|1|1|0
303|The Beatles|Baby It’s You|The Capitol Albums, Vol. 2|6377715|5690712|503532|2006-4-11|1|1|0
303|The Beatles|Baby It’s You|The Capitol Albums, Vol. 2|6377715|5690723|503532|2006-4-11|1|1|0
303|The Beatles|Bad Boy|The Capitol Albums, Vol. 2|8071865|14207809|503532|2006-4-11|1|1|0
303|The Beatles|Bad Boy|The Capitol Albums, Vol. 2|8071865|14214069|503532|2006-4-11|1|1|0
303|The Beatles|Boys|The Capitol Albums, Vol. 2|8485105|5690719|503532|2006-4-11|1|1|0
303|The Beatles|Boys|The Capitol Albums, Vol. 2|8485105|17539803|503532|2006-4-11|1|1|0
303|The Beatles|Chains|The Capitol Albums, Vol. 2|8274576|5010913|503532|2006-4-11|1|1|0
303|The Beatles|Chains|The Capitol Albums, Vol. 2|8274576|5690718|503532|2006-4-11|1|1|0
303|The Beatles|Do You Want to Know a Secret|The Capitol Albums, Vol. 2|295301|5690725|503532|2006-4-11|1|1|0
303|The Beatles|Do You Want to Know a Secret|The Capitol Albums, Vol. 2|295301|17539708|503532|2006-4-11|1|1|0
303|The Beatles|Eight Days a Week|The Capitol Albums, Vol. 2|368502|6385770|503532|2006-4-11|1|1|0
303|The Beatles|Every Little Thing|The Capitol Albums, Vol. 2|368505|368505|503532|2006-4-11|1|1|0
303|The Beatles|Every Little Thing|The Capitol Albums, Vol. 2|368505|14523248|503532|2006-4-11|1|1|0
303|The Beatles|Girl|The Capitol Albums, Vol. 2|250001|804646|503532|2006-4-11|1|1|0
303|The Beatles|Girl|The Capitol Albums, Vol. 2|250001|14506770|503532|2006-4-11|1|1|0
303|The Beatles|Help!|The Capitol Albums, Vol. 2|6267351|6072450|503532|2006-4-11|1|1|0
303|The Beatles|Help!|The Capitol Albums, Vol. 2|6267351|6072462|503532|2006-4-11|1|1|0
303|The Beatles|Hey-Hey-Hey-Hey! (Going Back to Birmingham)|The Capitol Albums, Vol. 2|8460334|368501|503532|2006-4-11|1|1|0
303|The Beatles|Hey-Hey-Hey-Hey! (Going Back to Birmingham)|The Capitol Albums, Vol. 2|8460334|14523244|503532|2006-4-11|1|1|0
303|The Beatles|I Don’t Want to Spoil the Party|The Capitol Albums, Vol. 2|368506|368506|503532|2006-4-11|1|1|40
303|The Beatles|I Don’t Want to Spoil the Party|The Capitol Albums, Vol. 2|368506|14523249|503532|2006-4-11|1|1|0
303|The Beatles|I Need You|The Capitol Albums, Vol. 2|674754|674754|503532|2006-4-11|1|1|0
303|The Beatles|I Need You|The Capitol Albums, Vol. 2|674754|6072466|503532|2006-4-11|1|1|0
303|The Beatles|In My Life|The Capitol Albums, Vol. 2|10619777|3527068|503532|2006-4-11|1|1|0
303|The Beatles|In My Life|The Capitol Albums, Vol. 2|10619777|14506772|503532|2006-4-11|1|1|0
303|The Beatles|It’s Only Love|The Capitol Albums, Vol. 2|674759|674759|503532|2006-4-11|1|1|0
303|The Beatles|It’s Only Love|The Capitol Albums, Vol. 2|674759|14523260|503532|2006-4-11|1|1|0
303|The Beatles|I’ve Just Seen a Face|The Capitol Albums, Vol. 2|674762|674762|503532|2006-4-11|1|1|0
303|The Beatles|I’ve Just Seen a Face|The Capitol Albums, Vol. 2|674762|14523263|503532|2006-4-11|1|1|0
303|The Beatles|Kansas City|The Capitol Albums, Vol. 2|8055018|368501|503532|2006-4-11|1|1|0
303|The Beatles|Kansas City|The Capitol Albums, Vol. 2|8055018|14523244|503532|2006-4-11|1|1|0
303|The Beatles|Love Me Do|The Capitol Albums, Vol. 2|295298|14523231|503532|2006-4-11|2|2|0
303|The Beatles|Michelle|The Capitol Albums, Vol. 2|7524001|6652878|503532|2006-4-11|1|1|0
303|The Beatles|Michelle|The Capitol Albums, Vol. 2|7524001|14506768|503532|2006-4-11|1|1|0
303|The Beatles|Norwegian Wood (This Bird Has Flown)|The Capitol Albums, Vol. 2|249994|11612198|503532|2006-4-11|1|1|0
303|The Beatles|Norwegian Wood (This Bird Has Flown)|The Capitol Albums, Vol. 2|249994|14506763|503532|2006-4-11|1|1|0
303|The Beatles|P.S. I Love You|The Capitol Albums, Vol. 2|295299|14523232|503532|2006-4-11|2|2|0
303|The Beatles|Please Please Me|The Capitol Albums, Vol. 2|295297|5690721|503532|2006-4-11|1|1|0
303|The Beatles|Please Please Me|The Capitol Albums, Vol. 2|295297|17541651|503532|2006-4-11|1|1|0
303|The Beatles|Run for Your Life|The Capitol Albums, Vol. 2|250006|1544649|503532|2006-4-11|1|1|0
303|The Beatles|Run for Your Life|The Capitol Albums, Vol. 2|250006|14506775|503532|2006-4-11|1|1|0
303|The Beatles|Tell Me What You See|The Capitol Albums, Vol. 2|674761|674761|503532|2006-4-11|1|1|0
303|The Beatles|Tell Me What You See|The Capitol Albums, Vol. 2|674761|14523262|503532|2006-4-11|1|1|0
303|The Beatles|The Night Before|The Capitol Albums, Vol. 2|674752|674752|503532|2006-4-11|1|1|100
303|The Beatles|The Night Before|The Capitol Albums, Vol. 2|674752|6072463|503532|2006-4-11|1|1|0
303|The Beatles|Ticket to Ride|The Capitol Albums, Vol. 2|674757|3303807|503532|2006-4-11|1|1|0
303|The Beatles|Ticket to Ride|The Capitol Albums, Vol. 2|674757|14523258|503532|2006-4-11|1|1|0
303|The Beatles|Twist and Shout|The Capitol Albums, Vol. 2|7426353|5690705|503532|2006-4-11|1|1|0
303|The Beatles|Twist and Shout|The Capitol Albums, Vol. 2|7426353|5690716|503532|2006-4-11|1|1|0
303|The Beatles|What You’re Doing|The Capitol Albums, Vol. 2|368507|368507|503532|2006-4-11|1|1|0
303|The Beatles|What You’re Doing|The Capitol Albums, Vol. 2|368507|14523250|503532|2006-4-11|1|1|0
303|The Beatles|Words of Love|The Capitol Albums, Vol. 2|368503|368503|503532|2006-4-11|1|1|0
303|The Beatles|Words of Love|The Capitol Albums, Vol. 2|368503|14523246|503532|2006-4-11|1|1|0
303|The Beatles|You Like Me Too Much|The Capitol Albums, Vol. 2|674760|674760|503532|2006-4-11|1|1|0
303|The Beatles|You Like Me Too Much|The Capitol Albums, Vol. 2|674760|14523261|503532|2006-4-11|1|1|0
303|The Beatles|You’re Going to Lose That Girl|The Capitol Albums, Vol. 2|674756|6072460|503532|2006-4-11|1|1|60
303|The Beatles|You’re Going to Lose That Girl|The Capitol Albums, Vol. 2|674756|6072472|503532|2006-4-11|1|1|0
303|The Beatles|You’ve Got to Hide Your Love Away|The Capitol Albums, Vol. 2|674753|674753|503532|2006-4-11|1|1|0
303|The Beatles|You’ve Got to Hide Your Love Away|The Capitol Albums, Vol. 2|674753|6072465|503532|2006-4-11|1|1|0
303|The Beatles|Cry for a Shadow|The Beatles with Tony Sheridan: First Recordings 50th Anniversary Edition|12562061|308226|1466681|2011-8-11|2|2|0
303|The Beatles|Cry for a Shadow|The Beatles with Tony Sheridan: First Recordings 50th Anniversary Edition|12562061|6379878|1466681|2011-8-11|2|2|0
303|The Beatles|Cry for a Shadow|The Beatles with Tony Sheridan: First Recordings 50th Anniversary Edition|12562061|17124349|1466681|2011-8-11|2|2|0
303|The Beatles|Cry for a Shadow|The Beatles with Tony Sheridan: First Recordings 50th Anniversary Edition|12562061|17124352|1466681|2011-8-11|2|2|0
303|The Beatles|Cry for a Shadow|The Beatles with Tony Sheridan: First Recordings 50th Anniversary Edition|12562061|17124364|1466681|2011-8-11|2|2|0
303|The Beatles|Cry for a Shadow|The Beatles with Tony Sheridan: First Recordings 50th Anniversary Edition|12562061|17124367|1466681|2011-8-11|2|2|0
303|The Beatles|Boys|On Air – Live at the BBC, Volume 2|8485105|15472578|1316671|2013-11-11|1|1|0
303|The Beatles|Roll Over Beethoven|On Air – Live at the BBC, Volume 2|8322242|15472586|1316671|2013-11-11|1|1|0
303|The Beatles|Twist and Shout|On Air – Live at the BBC, Volume 2|7426353|15472596|1316671|2013-11-11|1|1|0
303|The Beatles|A Hard Day’s Night|The U.S. Albums|6253455|2815976|1340104|2014-1-21|1|1|60
303|The Beatles|A Hard Day’s Night|The U.S. Albums|6253455|14523309|1340104|2014-1-21|1|1|80
303|The Beatles|A Taste of Honey|The U.S. Albums|295302|295302|1340104|2014-1-21|1|1|80
303|The Beatles|A Taste of Honey|The U.S. Albums|295302|14523235|1340104|2014-1-21|1|1|80
303|The Beatles|Act Naturally|The U.S. Albums|674758|14523217|1340104|2014-1-21|1|1|80
303|The Beatles|Act Naturally|The U.S. Albums|674758|14523259|1340104|2014-1-21|1|1|80
303|The Beatles|All I’ve Got to Do|The U.S. Albums|286216|659212|1340104|2014-1-21|1|1|80
303|The Beatles|All I’ve Got to Do|The U.S. Albums|286216|14506507|1340104|2014-1-21|1|1|80
303|The Beatles|All My Loving|The U.S. Albums|2261384|977878|1340104|2014-1-21|1|1|80
303|The Beatles|All My Loving|The U.S. Albums|2261384|14506508|1340104|2014-1-21|1|1|80
303|The Beatles|And I Love Her|The U.S. Albums|8954068|2346981|1340104|2014-1-21|2|2|80
303|The Beatles|And I Love Her|The U.S. Albums|8954068|15746946|1340104|2014-1-21|2|2|80
303|The Beatles|And Your Bird Can Sing|The U.S. Albums|15243|15243|1340104|2014-1-21|1|1|80
303|The Beatles|And Your Bird Can Sing|The U.S. Albums|15243|12615244|1340104|2014-1-21|1|1|80
303|The Beatles|Anna (Go to Him)|The U.S. Albums|8285324|295293|1340104|2014-1-21|1|1|80
303|The Beatles|Anna (Go to Him)|The U.S. Albums|8285324|14523226|1340104|2014-1-21|1|1|80
303|The Beatles|Another Girl|The U.S. Albums|674755|14523214|1340104|2014-1-21|1|1|80
303|The Beatles|Another Girl|The U.S. Albums|674755|14523256|1340104|2014-1-21|1|1|80
303|The Beatles|Ask Me Why|The U.S. Albums|295296|295296|1340104|2014-1-21|1|1|80
303|The Beatles|Ask Me Why|The U.S. Albums|295296|14523229|1340104|2014-1-21|1|1|80
303|The Beatles|Baby It’s You|The U.S. Albums|6377715|295300|1340104|2014-1-21|1|1|80
303|The Beatles|Baby It’s You|The U.S. Albums|6377715|14523233|1340104|2014-1-21|1|1|80
303|The Beatles|Baby’s in Black|The U.S. Albums|368497|368497|1340104|2014-1-21|1|1|80
303|The Beatles|Baby’s in Black|The U.S. Albums|368497|14523240|1340104|2014-1-21|1|1|80
303|The Beatles|Bad Boy|The U.S. Albums|8071865|14207809|1340104|2014-1-21|1|1|80
303|The Beatles|Bad Boy|The U.S. Albums|8071865|14214069|1340104|2014-1-21|1|1|80
303|The Beatles|Boys|The U.S. Albums|8485105|295295|1340104|2014-1-21|1|1|100
303|The Beatles|Boys|The U.S. Albums|8485105|14523228|1340104|2014-1-21|1|1|80
303|The Beatles|Can’t Buy Me Love|The U.S. Albums|1141092|6377526|1340104|2014-1-21|2|2|80
303|The Beatles|Can’t Buy Me Love|The U.S. Albums|1141092|14523315|1340104|2014-1-21|1|1|80
303|The Beatles|Chains|The U.S. Albums|8274576|295294|1340104|2014-1-21|1|1|80
303|The Beatles|Chains|The U.S. Albums|8274576|14523227|1340104|2014-1-21|1|1|80
303|The Beatles|Day Tripper|The U.S. Albums|6616974|6178082|1340104|2014-1-21|1|1|80
303|The Beatles|Day Tripper|The U.S. Albums|6616974|9646202|1340104|2014-1-21|1|1|80
303|The Beatles|Devil in His Heart|The U.S. Albums|1777813|1777813|1340104|2014-1-21|1|1|80
303|The Beatles|Devil in His Heart|The U.S. Albums|1777813|14506517|1340104|2014-1-21|1|1|60
303|The Beatles|Do You Want to Know a Secret|The U.S. Albums|295301|295301|1340104|2014-1-21|1|1|80
303|The Beatles|Do You Want to Know a Secret|The U.S. Albums|295301|14523234|1340104|2014-1-21|1|1|80
303|The Beatles|Doctor Robert|The U.S. Albums|15246|1835472|1340104|2014-1-21|1|1|80
303|The Beatles|Don’t Bother Me|The U.S. Albums|286218|659214|1340104|2014-1-21|1|1|80
303|The Beatles|Don’t Bother Me|The U.S. Albums|286218|14506509|1340104|2014-1-21|1|1|80
303|The Beatles|Drive My Car|The U.S. Albums|613806|11959905|1340104|2014-1-21|1|1|80
303|The Beatles|Drive My Car|The U.S. Albums|613806|14523196|1340104|2014-1-21|1|1|80
303|The Beatles|Eight Days a Week|The U.S. Albums|368502|6385770|1340104|2014-1-21|1|1|80
303|The Beatles|Eight Days a Week|The U.S. Albums|368502|14523245|1340104|2014-1-21|1|1|80
303|The Beatles|Eleanor Rigby|The U.S. Albums|8960072|2238968|1340104|2014-1-21|1|1|80
303|The Beatles|Eleanor Rigby|The U.S. Albums|8960072|12615237|1340104|2014-1-21|1|1|80
303|The Beatles|Every Little Thing|The U.S. Albums|368505|368505|1340104|2014-1-21|1|1|80
303|The Beatles|Every Little Thing|The U.S. Albums|368505|14523248|1340104|2014-1-21|1|1|80
303|The Beatles|Everybody’s Trying to Be My Baby|The U.S. Albums|368508|9299927|1340104|2014-1-21|1|1|80
303|The Beatles|Everybody’s Trying to Be My Baby|The U.S. Albums|368508|14523251|1340104|2014-1-21|1|1|80
303|The Beatles|For No One|The U.S. Albums|15249|2238974|1340104|2014-1-21|1|1|80
303|The Beatles|For No One|The U.S. Albums|15249|12615245|1340104|2014-1-21|1|1|80
303|The Beatles|Girl|The U.S. Albums|250001|804646|1340104|2014-1-21|1|1|80
303|The Beatles|Girl|The U.S. Albums|250001|14523204|1340104|2014-1-21|1|1|80
303|The Beatles|Got to Get You Into My Life|The U.S. Albums|15250|2238976|1340104|2014-1-21|1|1|80
303|The Beatles|Got to Get You Into My Life|The U.S. Albums|15250|12615248|1340104|2014-1-21|1|1|80
303|The Beatles|Help!|The U.S. Albums|6267351|6072462|1340104|2014-1-21|1|1|80
303|The Beatles|Help!|The U.S. Albums|6267351|15747056|1340104|2014-1-21|1|1|80
303|The Beatles|Here, There and Everywhere|The U.S. Albums|1532808|2238970|1340104|2014-1-21|1|1|80
303|The Beatles|Here, There and Everywhere|The U.S. Albums|1532808|12615240|1340104|2014-1-21|1|1|80
303|The Beatles|Hey Jude|The U.S. Albums|155973|10506431|1340104|2014-1-21|1|1|80
303|The Beatles|Hey-Hey-Hey-Hey! (Going Back to Birmingham)|The U.S. Albums|8460334|368501|1340104|2014-1-21|1|1|80
303|The Beatles|Hey-Hey-Hey-Hey! (Going Back to Birmingham)|The U.S. Albums|8460334|14523244|1340104|2014-1-21|1|1|80
303|The Beatles|Hold Me Tight|The U.S. Albums|286223|286223|1340104|2014-1-21|1|1|80
303|The Beatles|Hold Me Tight|The U.S. Albums|286223|14506514|1340104|2014-1-21|1|1|80
303|The Beatles|Honey, Don’t!|The U.S. Albums|6302087|1219643|1340104|2014-1-21|1|1|80
303|The Beatles|Honey, Don’t!|The U.S. Albums|6302087|14523247|1340104|2014-1-21|1|1|80
303|The Beatles|I Don’t Want to Spoil the Party|The U.S. Albums|368506|368506|1340104|2014-1-21|1|1|40
303|The Beatles|I Don’t Want to Spoil the Party|The U.S. Albums|368506|14523249|1340104|2014-1-21|1|1|80
