recordingid|sourceartist|recording_artist|recordname|recartistcredit
7839695|The Rolling Stones|Ministry and Co-Conspirators|Under My Thumb|743303
12940409|The Rolling Stones|John Batdorf & James Lee Stanley|Under My Thumb|882557
17004744|The Rolling Stones|The AmpFibians|Under My Thumb|1382430
5498705|The Rolling Stones|Terence Trent D’Arby|Under My Thumb (Authorized live Bootleg)|1018643
18541473|The Rolling Stones|Kim Carnes|Under My Thumb (PJS ‘Tom Thumb’ mix)|2626
16441366|The Rolling Stones|Tina Harvey|Under My Thumb (excerpt)|1342971
10257200|The Rolling Stones|Social Distortion|Under My Thumb (live Whiskey ’83)|1323
5032541|The Rolling Stones|Social Distortion|Under My Thumb (live at the Whiskey 1982)|1323
12520209|The Rolling Stones|The Rolling Stones|Under My Thumb (live)|825
14485802|The Rolling Stones|Aaron Neville|Under The Boardwalk|2821
15904740|The Rolling Stones|Bruce Springsteen|Under the Boardwalk|813
1003710|The Rolling Stones|The Rolling Stones|Under the Boardwalk|825
966449|The Rolling Stones|The Beach Boys|Under the Boardwalk|1135
1370904|The Rolling Stones|John Mellencamp|Under the Boardwalk|1856
9896171|The Rolling Stones|The Undertones|Under the Boardwalk|1927
1217080|The Rolling Stones|Howie B|Under the Boardwalk|2320
2307876|The Rolling Stones|Rickie Lee Jones|Under the Boardwalk|3011
14621144|The Rolling Stones|The Drifters|Under the Boardwalk|5196
476587|The Rolling Stones|Bette Midler|Under the Boardwalk|9262
312511|The Rolling Stones|Tom Tom Club|Under the Boardwalk|11377
2648503|The Rolling Stones|Bad Boys Blue|Under the Boardwalk|20428
4253491|The Rolling Stones|Lynn Anderson|Under the Boardwalk|34598
5612732|The Rolling Stones|Mud|Under the Boardwalk|35446
2585896|The Rolling Stones|Bruce Willis|Under the Boardwalk|38244
12733485|The Rolling Stones|Fernando Villalona|Under the Boardwalk|56786
4120133|The Rolling Stones|University of Rochester Yellowjackets|Under the Boardwalk|127096
7548492|The Rolling Stones|Guy Sebastian|Under the Boardwalk|127691
1843209|The Rolling Stones|Clifford|Under the Boardwalk|320596
3882466|The Rolling Stones|Billy J. Kramer & The Dakotas|Under the Boardwalk|805453
1077245|The Rolling Stones|Rockapella & True Image|Under the Boardwalk|805928
9545136|The Rolling Stones|Rhythms del Mundo feat. The Rolling Stones|Under the Boardwalk|868599
1374646|The Rolling Stones|The Jackson 5|Under the Boardwalk|951501
15788730|The Rolling Stones|The Cat’s Pajamas|Under the Boardwalk|1343263
8507944|The Rolling Stones|The Jackson 5|Under the Boardwalk (original session)|951501
4607855|The Beatles|Sonic Youth|Under the Influence of the Jesus and Mary Chain: Ticket to Ride / Master=Dik (version) / Introducing the Stars (live on Suisse radio, July 87)|3257
161431|The Rolling Stones|The Rolling Stones|Undercover of the Night|825
12520212|The Rolling Stones|The Rolling Stones|Undercover of the Night (dub version)|825
7586243|The Rolling Stones|The Rolling Stones|Undercover of the Night (extended version)|825
8448739|The Rolling Stones|The Rolling Stones|Undercover of the Night (live)|825
5694820|The Beatles|Les Enfoirés|Uniformes|42951
14290496|The Rolling Stones|The Rolling Stones|Waiting On A Friend (Bonus)|825
14077627|The Rolling Stones|The Rolling Stones|Waiting On a Friend|825
6820163|The Rolling Stones|Pearl Jam|Waiting on a Friend|190
161439|The Rolling Stones|The Rolling Stones|Waiting on a Friend|825
1032870|The Rolling Stones|Luna|Waiting on a Friend|1643
2773074|The Rolling Stones|Paul Holmes|Waiting on a Friend|182111
4145888|The Rolling Stones|Hu Jay|Waiting on a Friend|260349
10172003|The Rolling Stones|Tim Ries|Waiting on a Friend|550441
11197971|The Rolling Stones|Vitamin String Quartet|Waiting on a Friend|562672
17182180|The Rolling Stones|Aerosmith|Walkin' the Dog|481
6524444|The Rolling Stones|The Rolling Stones|Walkin' the Dog|825
5208686|The Rolling Stones|Johnny Rivers|Walkin' the Dog|9315
296056|The Rolling Stones|Aerosmith|Walkin' the Dog (live radio broadcast)|481
1034525|The Rolling Stones|Bruce Springsteen|Walking the Dog|813
281482|The Rolling Stones|The Rolling Stones|Walking the Dog|825
9108219|The Rolling Stones|Rufus Thomas|Walking the Dog|23945
3128910|The Rolling Stones|Hans Theessink|Walking the Dog|123974
12429420|The Rolling Stones|Kepi Ghoulie|Walking the Dog|500242
9108187|The Rolling Stones|Bonnie Raitt & Weepin' Willie Robinson|Walking the Dog|814572
16219905|The Rolling Stones|Bruce Springsteen & The E Street Band|Walking the Dog|1488075
311300|The Rolling Stones|Aerosmith|Walkin’ the Dog|481
3506143|The Rolling Stones|Johnny Rivers|Walkin’ the Dog|9315
6840639|The Beatles|Boris with Merzbow|Walrus|989297
4375754|The Beatles|The Riplets|Wanna Be Your Girl|274713
4375754|The Rolling Stones|The Riplets|Wanna Be Your Girl|274713
3017935|The Rolling Stones|The Rolling Stones|Want to Be Loved|825
12206795|The Rolling Stones|NEEDTOBREATHE|Washed by the Water / You Can't Always Get What You Want|361133
524393|The Beatles|Stevie Wonder|We Can Work It Out|29
177460|The Beatles|The Beatles|We Can Work It Out|303
18439577|The Beatles|John Lennon|We Can Work It Out|815
420080|The Beatles|Heather Nova|We Can Work It Out|1097
8635373|The Beatles|Tom Jones|We Can Work It Out|1818
755076|The Beatles|Paul McCartney|We Can Work It Out|2122
17584543|The Beatles|Chris de Burgh|We Can Work It Out|2159
345783|The Beatles|Tesla|We Can Work It Out|2454
9915599|The Beatles|The Slackers|We Can Work It Out|3117
8368538|The Beatles|Petula Clark|We Can Work It Out|3467
1029433|The Beatles|Humble Pie|We Can Work It Out|3531
5077594|The Beatles|Rick Wakeman|We Can Work It Out|3564
4851985|The Beatles|Shelter|We Can Work It Out|6051
2826308|The Beatles|Chaka Khan|We Can Work It Out|9346
6768969|The Beatles|Melanie|We Can Work It Out|10681
12543712|The Beatles|Dionne Warwick|We Can Work It Out|16172
10222546|The Beatles|The Hollyridge Strings|We Can Work It Out|24501
739931|The Beatles|The Brothers Four|We Can Work It Out|31074
13492097|The Beatles|Roberta Flack|We Can Work It Out|32942
6115680|The Beatles|Twice as Much|We Can Work It Out|33675
6907621|The Beatles|Steel Pulse|We Can Work It Out|36209
9487155|The Beatles|Judy Collins|We Can Work It Out|36961
9362245|The Beatles|Studio 99|We Can Work It Out|42563
14870483|The Beatles|Litto Nebbia|We Can Work It Out|57700
7119711|The Beatles|Maxine Brown|We Can Work It Out|65571
973340|The Beatles|The Four Seasons|We Can Work It Out|74157
10899454|The Beatles|Tok Tok Tok|We Can Work It Out|77192
7562761|The Beatles|Emmanuel Santarromana|We Can Work It Out|92826
3567147|The Beatles|[unknown]|We Can Work It Out|97546
3020889|The Beatles|Katherine Ramirez|We Can Work It Out|110690
4673615|The Beatles|Emmerson Nogueira|We Can Work It Out|112186
4707739|The Beatles|Sacha Distel|We Can Work It Out|179160
3257098|The Beatles|Valerie Simpson|We Can Work It Out|205942
9104403|The Beatles|Munich Symphonic Sound Orchestra|We Can Work It Out|299429
15490144|The Beatles|Crooked Still|We Can Work It Out|307008
10276322|The Beatles|Peter Mayer|We Can Work It Out|353956
10668228|The Beatles|ilyAIMY|We Can Work It Out|408927
10518650|The Beatles|The Inmates|We Can Work It Out|436618
17443061|The Beatles|Les Boréades de Montréal|We Can Work It Out|612697
640458|The Beatles|Anthony Stewart Head & George Sarah|We Can Work It Out|805449
5586557|The Beatles|Hugh Hopper & Kramer|We Can Work It Out|808005
1461250|The Beatles|Phil Keaggy & PFR|We Can Work It Out|815150
1435089|The Beatles|Tom Jones & Chaka Khan|We Can Work It Out|829800
7340125|The Beatles|Henrique Cazes & Marcello Gonçalves|We Can Work It Out|1427572
9713284|The Beatles|Plain White T’s|We Can Work It Out|1556142
16055230|The Beatles|Marcera Mangabeira|We Can Work It Out (KGO mix)|1301905
2060481|The Beatles|Noa|We Can Work It Out (feat. Mira Awad)|34973
12365257|The Beatles|Wendy & Bonnie|We Can Work It Out (live)|166218
8729883|The Beatles|Chris de Burgh|We Can Work it Out|2159
234716|The Rolling Stones|The Rolling Stones|We Love You|825
1468255|The Rolling Stones|Die Toten Hosen|We Love You|1874
429041|The Rolling Stones|The Damned|We Love You|2254
4243630|The Rolling Stones|坂本龍一|We Love You|3680
5892843|The Rolling Stones|Gregorian|We Love You|37011
1193336|The Rolling Stones|Cock Sparrer|We Love You|40492
3834734|The Rolling Stones|J.B.C.|We Love You (The Great Awakening)|240921
10425243|The Rolling Stones|The Rolling Stones|We Love You (backing track)|825
368507|The Beatles|The Beatles|What You’re Doing|303
269122|The Rolling Stones|The Rolling Stones|What to Do|825
529879|The Rolling Stones|Meat Puppets|What to Do|2076
7269636|The Rolling Stones|Black Lips|What to Do|325361
2306572|The Beatles|Oasis|Whatever - Octopus's Garden (Oasis Sing the Beatles)|20660
7179812|The Beatles|Elton John with John Lennon|Whatever Gets You Through the Night / Lucy in the Sky With Diamonds (live)|994232
1316101|The Beatles|Canadian Brass|When I'm 64|16140
451020|The Beatles|John Pizzarelli|When I'm 64|31534
4389138|The Beatles|Mina|When I'm 64|32092
9487152|The Beatles|Judy Collins|When I'm 64|36961
10716843|The Beatles|[unknown]|When I'm 64|97546
5549891|The Beatles|Connie Evingson|When I'm 64|259160
4203572|The Beatles|The Metropolitan Police Male Voice Choir|When I'm 64|264068
5539190|The Beatles|Bernie Steinberg|When I'm 64|341020
11142350|The Beatles|Beegie Adair|When I'm 64|374560
9884066|The Beatles|poke-1,170|When I'm 64|650142
14870473|The Beatles|Litto Nebbia|When I'm Sixty Four|57700
17504517|The Beatles|[unknown]|When I'm Sixty Four|97546
9094836|The Beatles|Bernard Cribbins|When I'm Sixty Four|140132
11615523|The Beatles|Russell Brand|When I'm Sixty Four|593837
15952189|The Beatles|Ben from Corduroy|When I'm Sixty Four|1513615
19056139|The Beatles|Rajaton With Lahti Symphony Orchestra|When I'm Sixty Four|1628672
1277422|The Beatles|The Swingle Singers|When I'm Sixty-Four|9896
4121613|The Beatles|Ayreon|When I'm Sixty-Four|14521
10222532|The Beatles|The Hollyridge Strings|When I'm Sixty-Four|24501
2131257|The Beatles|Big Daddy|When I'm Sixty-Four|40623
9329188|The Beatles|Georgie Fame|When I'm Sixty-Four|41073
19095175|The Beatles|Doctor 3|When I'm Sixty-Four|42931
2724736|The Beatles|Joemy Wilson|When I'm Sixty-Four|48801
1009761|The Beatles|The Brown Derbies|When I'm Sixty-Four|69533
13237276|The Beatles|Andy Timmons|When I'm Sixty-Four|87766
7176839|The Beatles|Keith Moon|When I'm Sixty-Four|138743
2290446|The Beatles|The Courtney Pine Quartet|When I'm Sixty-Four|156523
6732562|The Beatles|Chin Up Chin Up|When I'm Sixty-Four|195185
5318256|The Beatles|L.A. Workshop|When I'm Sixty-Four|328212
10683075|The Beatles|Musikhögskolan i Piteå|When I'm Sixty-Four|698690
1352165|The Beatles|Frankie Howerd & Sandy Farina|When I'm Sixty-Four|845370
4319856|The Beatles|Geschwister Pfister|When I'm Sixty-Four|1145606
7339069|The Beatles|Henrique Cazes & Paulo Sérgio Santos|When I'm Sixty-Four|1427571
7649627|The Beatles|London Starlight Orchestra|When I'm Sixty-Four|1437706
2730785|The Beatles|Ofra Harnoy & Orford String Quartet|When I'm Sixty-Four|1531731
2699135|The Beatles|Erich Kunzel and the Cincinnati Pops Orchestra feat. King's Singers|When I'm Sixty-Four|1540202
18820216|The Beatles|Torsten Turinsky|When I'm Sixty-Four|1602574
9189321|The Beatles|Easy Star All-Stars feat. Sugar Minott|When I'm Sixty-Four (extended dub mix)|845378
2466594|The Beatles|John Denver|When I'm Sixty-four|1121
2374845|The Beatles|Claudine Longet|When I'm Sixty-four|39363
18094266|The Beatles|The London Double Bass Sound|When I’m 64|1517085
6226591|The Beatles|Kenny Ball & His Jazzmen|When I’m Sixty Four|51413
17056891|The Beatles|Barry Gibb|When I’m Sixty Four|125737
15804074|The Beatles|Sweet Little Band|When I’m Sixty Four|405069
13624128|The Beatles|Baxter Dury|When I’m Sixty-Four|58334
16977715|The Beatles|The Flaming Lips feat. Def Rain & Pitchwafuzz|When I’m Sixty-Four|1379393
410945|The Beatles|The Beatles|When I’m Sixty‐Four|303
9739212|The Beatles|Cheap Trick|When I’m Sixty‐Four|2784
159495|The Rolling Stones|The Rolling Stones|When the Whip Comes Down|825
2070301|The Rolling Stones|The Rolling Stones|When the Whip Comes Down (alternate mix)|825
12939818|The Rolling Stones|The Rolling Stones|When the Whip Comes Down (alternate take)|825
13048672|The Beatles|Seed A.I.|While My Gameboy Gently Weeps|787687
2485923|The Beatles|Phish|While My Guitar Gently Weeps|71
159798|The Beatles|The Beatles|While My Guitar Gently Weeps|303
718096|The Beatles|Toto|While My Guitar Gently Weeps|2402
2670929|The Beatles|Peter Frampton|While My Guitar Gently Weeps|2410
393012|The Beatles|George Harrison|While My Guitar Gently Weeps|2863
5077593|The Beatles|Rick Wakeman|While My Guitar Gently Weeps|3564
7516952|The Beatles|Jimmy Ponder|While My Guitar Gently Weeps|7365
4015703|The Beatles|Powderfinger|While My Guitar Gently Weeps|9490
159099|The Beatles|The Jeff Healey Band|While My Guitar Gently Weeps|9569
161419|The Beatles|Spineshank|While My Guitar Gently Weeps|9624
4392558|The Beatles|Ed Alleyne-Johnson|While My Guitar Gently Weeps|12269
8840214|The Beatles|Nigel Kennedy|While My Guitar Gently Weeps|22292
521059|The Beatles|Marc Ribot|While My Guitar Gently Weeps|24183
1960405|The Beatles|Joe Louis Walker|While My Guitar Gently Weeps|32186
2107492|The Beatles|Vinnie Moore|While My Guitar Gently Weeps|33895
8555363|The Beatles|Paul Schwartz|While My Guitar Gently Weeps|38523
2225079|The Beatles|Kenny Lattimore|While My Guitar Gently Weeps|40373
7038004|The Beatles|Hank Marvin|While My Guitar Gently Weeps|51541
10480429|The Beatles|Derek Webb|While My Guitar Gently Weeps|59570
1026916|The Beatles|Laurence Juber|While My Guitar Gently Weeps|66675
1943468|The Beatles|Badi Assad|While My Guitar Gently Weeps|92545
5541012|The Beatles|Kenny Rankin|While My Guitar Gently Weeps|99563
1365210|The Beatles|The Drowners|While My Guitar Gently Weeps|110186
3591511|The Beatles|Damon & Naomi|While My Guitar Gently Weeps|112381
9728506|The Beatles|Pauli Hanhiniemi|While My Guitar Gently Weeps|124056
4061779|The Beatles|Nan Vernon|While My Guitar Gently Weeps|147202
6631316|The Beatles|Jake Shimabukuro|While My Guitar Gently Weeps|164338
10254703|The Beatles|Micah P. Hinson|While My Guitar Gently Weeps|183141
13940664|The Beatles|Harry Sacksioni|While My Guitar Gently Weeps|199691
3441984|The Beatles|The Punkles|While My Guitar Gently Weeps|208181
11160133|The Beatles|Dave Specter|While My Guitar Gently Weeps|208568
4187600|The Beatles|The Natural 1|While My Guitar Gently Weeps|262969
4367631|The Beatles|Schenker-Pattison Summit|While My Guitar Gently Weeps|274304
6750706|The Beatles|Sgt. Floyd Pepper|While My Guitar Gently Weeps|277561
18891339|The Beatles|Pete Huttlinger|While My Guitar Gently Weeps|278813
9104406|The Beatles|Munich Symphonic Sound Orchestra|While My Guitar Gently Weeps|299429
5994405|The Beatles|Holy Piby|While My Guitar Gently Weeps|371229
9919602|The Beatles|Bobby Bryant|While My Guitar Gently Weeps|389925
6645100|The Beatles|Zero In On|While My Guitar Gently Weeps|420888
11849914|The Beatles|Girl in a Coma|While My Guitar Gently Weeps|432839
6971468|The Beatles|Lenny Gardino|While My Guitar Gently Weeps|442222
15795476|The Beatles|The Fab Faux|While My Guitar Gently Weeps|445989
12033932|The Beatles|AM|While My Guitar Gently Weeps|477378
8207243|The Beatles|Musica nuda|While My Guitar Gently Weeps|496681
12403405|The Beatles|Montréal Guitare Trio|While My Guitar Gently Weeps|519457
10765379|The Beatles|Russ Freeman & The Rippingtons|While My Guitar Gently Weeps|552463
9320267|The Beatles|Ricardo Caliente|While My Guitar Gently Weeps|616352
10141304|The Beatles|Weirdo Naffn|While My Guitar Gently Weeps|634554
7607269|The Beatles|Martin Luther McCoy|While My Guitar Gently Weeps|700515
12604236|The Beatles|James Durbin|While My Guitar Gently Weeps|792847
3409086|The Beatles|Paul McCartney & Eric Clapton|While My Guitar Gently Weeps|818727
12496145|The Beatles|Harry Netchel|While My Guitar Gently Weeps|830299
11511408|The Beatles|Santana feat. India.Arie & Yo‐Yo Ma|While My Guitar Gently Weeps|958747
14925706|The Beatles|Black Chamber|While My Guitar Gently Weeps|1167531
16574297|The Beatles|Tom Petty, Jeff Lynne, Steve Winwood, Dhani Harrison and Prince|While My Guitar Gently Weeps|1358214
17121716|The Beatles|Floss|While My Guitar Gently Weeps|1396184
7339068|The Beatles|Henrique Cazes & Quarteto Maogani|While My Guitar Gently Weeps|1427573
6360145|The Beatles|The Beatles|While My Guitar Gently Weeps (Love version)|303
9418831|The Beatles|George Harrison|While My Guitar Gently Weeps (live)|2863
12573683|The Beatles|Igor Presnyakov|While My Guitar Gently Weeps [George Harrison]|839883
3453309|The Rolling Stones|Led Zeppelin|Whole Lotta Love|388
387565|The Beatles|Led Zeppelin|Whole Lotta Love (medley)|388
14426642|The Rolling Stones|Led Zeppelin|Whole Lotta Love / Ain't It Funky Now / Cold Sweat / Everybody Needs Somebody / D'yer Mak'er|388
9040422|The Beatles|Led Zeppelin|Whole Lotta Love: Boogie Chillen' / I'm Movin' On / Red House / Some Other Guy / Think It Over / Honey Bee / The Lemon Song|388
14137664|The Beatles|Joe Cocker|Wiith a Little Help From My Friends|2173
4325709|The Rolling Stones|Bush|Wild Horses|22
4608626|The Rolling Stones|Garbage|Wild Horses|37
13033562|The Rolling Stones|Richard Marx|Wild Horses|154
224903|The Rolling Stones|The Rolling Stones|Wild Horses|825
11214605|The Rolling Stones|Indigo Girls|Wild Horses|1348
4145884|The Rolling Stones|Gregory Isaacs|Wild Horses|3801
1151949|The Rolling Stones|Otis Clay|Wild Horses|5897
